geoid,year,n_asian_under_15,n_black_under_15,n_hispanic_under_15,n_native_under_15,n_white_under_15,n_persons_under_18,n_asian_over_60,n_black_over_60,n_hispanic_over_60,n_native_over_60,n_persons_over_60,n_white_over_60,n_asian_over_65,n_black_over_65,n_hispanic_over_65,n_native_over_65,n_white_over_65,n_persons_over_75,n_persons_over_15,n_civilians_over_16,n_civilians_over_18,n_persons_over_25,n_age_5_older,n_asian_age_distribution,n_black_age_distribution,n_hispanic_age_distribution,n_native_age_distribution,n_white_age_distribution,n_asian_persons,n_black_persons,n_chinese_persons,n_labor_force,n_civilians_16_64,n_edu_college_greater,n_cuban_pop,n_poverty_determined_asian,n_poverty_determined_black,n_total_pop_sample,n_female_over_16,n_poverty_determined_families,n_poverty_determined_hispanic,n_disabled,n_housing_units_multiunit_structures_denom,n_poverty_determined_native,n_poverty_determined_persons,n_poverty_determined_white,n_employed_over_16,n_total_families,n_foreign_born_pop,n_female_headed_families,n_filipino_persons,n_female_labor_force,n_german_pop,n_german_born_pop,n_household_recent_move,n_structures_30_old,n_hawaiian_persons,n_total_households,n_asian_households,n_black_households,n_hispanic_households,n_white_households,median_household_income,median_income_asianhh,median_income_blackhh,median_income_hispanichh,median_income_whitehh,n_hispanic_persons,n_edu_hs_less,n_total_housing_units,per_capita_income,n_asian_indian_persons,n_irish_pop,n_irish_born_pop,n_italian_pop,n_italian_born_pop,n_japanese_persons,n_korean_persons,n_limited_english,n_employed_manufacturing,n_married,n_mexican_pop,median_home_value,median_contract_rent,n_housing_units_multiunit_structures,n_recent_immigrant_pop,n_poverty_over_65,n_poverty_asian,n_naturalized_pop,n_poverty_black,n_poverty_families_children,n_nonhisp_black_persons,n_poverty_hispanic,n_nonhisp_white_persons,n_poverty_native,n_poverty_persons,n_native_persons,n_poverty_white,n_occupied_housing_units,n_other_language,n_owner_occupied_housing_units,p_recent_immigrant_pop,p_household_recent_move,p_asian_under_15,p_black_under_15,p_hispanic_under_15,p_native_under_15,p_white_under_15,p_persons_under_18,p_structures_30_old,p_persons_over_60,p_asian_over_65,p_black_over_65,p_hispanic_over_65,p_native_over_65,p_poverty_rate_over_65,p_white_over_65,p_persons_over_75,p_poverty_rate_asian,p_asian_persons,p_poverty_rate_black,p_chinese_persons,p_edu_college_greater,p_cuban_pop,p_foreign_born_pop,p_female_headed_families,p_filipino_persons,p_female_labor_force,p_poverty_rate_children,p_german_pop,p_german_born_pop,p_hawaiian_persons,p_hispanic_persons,p_poverty_rate_hispanic,p_edu_hs_less,p_asian_indian_persons,p_irish_pop,p_irish_born_pop,p_italian_pop,p_italian_born_pop,p_japanese_persons,p_korean_persons,p_limited_english,p_employed_manufacturing,p_married,p_mexican_pop,p_housing_units_multiunit_structures,p_poverty_rate_native,p_naturalized_pop,p_nonhisp_black_persons,p_nonhisp_white_persons,p_native_persons,p_other_language,n_total_pop,p_owner_occupied_units,p_poverty_rate,p_puerto_rican_pop,p_employed_professional,n_puerto_rican_pop,n_employed_professional,p_russian_pop,p_russian_born_pop,p_scandanavian_pop,p_scandanavian_born_pop,p_employed_self_employed,p_unemployment_rate,p_vacant_housing_units,p_veterans,p_vietnamese_persons,p_widowed_divorced,p_poverty_rate_white,n_renter_occupied_housing_units,n_russian_pop,n_russian_born_pop,n_scandaniavian_pop,n_scandaniavian_born_pop,n_employed_self_employed,n_unemployed_persons,n_vacant_housing_units,n_veterans,n_vietnamese_persons,n_widowed_divorced,n_white_persons,n_total_housing_units_sample,p_white_over_60,p_black_over_60,p_hispanic_over_60,p_native_over_60,p_asian_over_60,p_disabled
6073001500,2000,33,99,334,1,169,743,13,22,84,1,527,389,,,,,,261,3315,,3213,2950,3733,198,363,1194,20,2031,228,,63,2257,2837,765,2,286,335,,1675,836,1144,569,1993,11,3988,1938,2105,809,782,166,79,1074,257,7,1539,1382,0,1956,84,141,428,1165,43516.61803,56848.89761,30696.0261,36214.41281,52325.34282,1194,1067,1993,28957.73428,14,236,5,142,33,24,13,300,97,,1009,256053.1435,867.7663108,803,357,51,10,313,113,123,428,289,2031,0,730,56,218,1943,1161,674,8.902743142,78.6809816,0.822942643,2.46882793,8.329177057,0.024937656,4.21446384,18.5286783,69.34269945,13.14214464,,,,,1.27883651,,6.50872818,0.250752257,5.685785536,2.833500502,1.571072319,25.93220339,0.049875312,19.50124688,20.51915946,1.970074813,,14.71291866,6.408977556,0.174563591,0,29.7755611,7.246740221,36.16949153,0.349127182,5.885286783,0.124688279,3.541147132,0.822942643,0.598503741,0.324189526,7.481296758,4.60807601,,25.16209476,40.29101856,0,7.805486284,10.67331671,50.64837905,1.396508728,28.95261845,4010,97.49121927,18.30491474,0.623441397,40.80760095,25,859,1.296758105,0,3.341645885,0,8.028503563,6.734603456,2.508780733,12.64339152,1.097256858,20.93514329,5.466399198,1269,52,0,134,0,169,152,50,507,44,694,,1993,9.70074813,0.548628429,2.094763092,0.024937656,0.324189526,14.18952618
6073001600,2000,122,290,1063,5,144,1891,38,46,106,2,422,219,,,,,,140,4468,,4138,3476,5572,469,1007,2925,31,1430,546,,75,2706,3977,397,16,592,971,,2206,1287,2904,1193,2385,136,6084,1468,2447,1245,1942,381,83,1308,247,0,2009,1303,5,2332,157,412,856,829,36167.50652,36036.0167,31852.12811,35652.91696,43019.96323,2925,1939,2385,19079.82206,20,162,9,138,0,40,7,940,211,,2495,153135.2313,764.2965599,1801,753,57,234,497,313,341,1123,1138,1430,110,1951,58,241,2311,2957,318,12.29187071,86.14922813,1.99151159,4.733920992,17.35226902,0.081619327,2.350636631,30.86842964,54.63312369,6.888671237,,,,,0.936883629,,2.285341169,3.846153846,8.912830558,5.144641683,1.224289912,11.42117376,0.261181848,31.70094678,30.60240964,1.354880836,,26.4957265,4.031994776,0,0.081619327,47.74730656,18.70479947,55.78250863,0.32647731,2.64446621,0.146914789,2.252693438,0,0.65295462,0.114267058,15.34443356,8.622803433,,40.7280444,75.51362683,1.808021039,8.112961149,18.33170095,23.34312765,0.946784198,48.26967026,6126,96.89727463,32.06771861,1.110022853,21.9043727,68,536,0.32647731,0,1.909892262,0,6.824683286,9.571322986,3.102725367,8.14560888,2.987267385,22.15756491,3.96120973,1993,20,0,117,0,167,259,74,499,183,990,,2385,3.574926543,0.750897813,1.730329742,0.032647731,0.620306889,19.47437153
6073001700,2000,58,217,532,3,176,1155,28,32,76,0,417,274,,,,,,166,3932,,3758,3153,4551,288,815,1633,20,1941,332,,32,2740,3509,582,11,311,820,,1909,1018,1635,652,2313,22,4887,1935,2495,1011,1266,266,95,1297,271,0,1993,1423,8,2227,163,364,484,1127,36919.38671,23326.07542,38842.54448,31836.95255,42519.16963,1633,1364,2313,19946.20878,6,242,16,87,0,33,18,399,227,,1332,184727.9953,780.85172,1512,411,20,66,445,115,165,915,578,1941,0,999,48,205,2224,1661,435,8.362156663,89.49259093,1.180061038,4.415055951,10.82400814,0.06103764,3.580874873,23.49949135,61.52183312,8.484231943,,,,,0.409249028,,3.377416073,1.350521793,6.754832146,2.353181911,0.651068159,18.45861085,0.22380468,25.75788403,26.31058358,1.932858596,,16.20825147,5.513733469,0,0.16276704,33.22482197,11.82729691,43.26038693,0.12207528,4.92370295,0.325534079,1.770091556,0,0.671414039,0.366225839,8.118006104,9.098196393,,27.10071211,65.36964981,0,9.053916582,18.61648016,39.491353,0.976602238,33.79450661,4915,96.15218331,20.44198895,0.834181078,25.4509018,41,635,0.773143438,0,2.278738555,0.14242116,9.378757515,8.941605839,3.847816688,10.6612411,1.851475076,27.2380468,4.194802537,1789,38,0,112,7,234,245,89,524,91,1071,,2313,5.574771109,0.651068159,1.546286877,0,0.569684639,13.26551373
6073001800,2000,64,259,787,8,245,1551,33,36,85,1,418,248,,,,,,136,4830,,4577,3942,5721,320,922,2281,38,2434,385,,55,3387,4399,773,10,373,1013,,2415,1280,2250,825,2925,77,6172,2463,3116,1232,1590,369,149,1685,397,0,2536,1511,10,2818,115,453,682,1517,42406.0427,47815.5667,40506.33808,30650.49941,46068.87189,2281,1709,2925,22680.5694,12,367,0,143,14,45,29,537,222,,1892,172035.7058,793.2680902,2337,852,72,132,414,206,225,1059,721,2434,14,1417,69,357,2820,2205,386,13.6232811,89.99290277,1.023345059,4.141349536,12.58394627,0.127918132,3.917492805,24.80012792,51.65811966,6.683722418,,,,,1.166558652,,2.174608251,2.138690862,6.156060122,3.337653921,0.87943716,19.60933536,0.159897665,25.42372881,29.9512987,2.382475216,,17.578125,6.34793732,0,0.159897665,36.4726575,11.68178872,43.3536276,0.191877199,5.868244324,0,2.286536617,0.223856732,0.719539495,0.46370323,8.586504637,7.124518614,,30.25263831,79.8974359,0.226830849,6.619763351,16.93316278,38.91909178,1.103293892,35.25743524,6254,96.41025641,22.95852236,1.183242725,30.55198973,74,952,0.735529261,0,0.607611129,0,7.766367137,8.001180986,3.58974359,10.88903102,1.774864087,26.21118012,5.784186649,2434,46,0,38,0,242,271,105,681,111,1266,,2925,3.965462104,0.575631596,1.359130157,0.015989767,0.527662296,13.1915574
6073001900,2000,17,8,112,4,242,433,13,6,46,2,478,404,,,,,,210,2643,,2503,2405,2828,105,80,434,18,2242,120,,16,1868,2169,994,3,184,48,,1329,648,413,292,1511,23,2941,2237,1810,650,384,67,32,865,376,0,1008,1272,5,1457,49,20,159,1192,66035.77461,59552.58996,43112.3962,48501.10083,69981.42112,434,514,1511,40727.07355,10,215,22,149,0,21,8,88,130,,321,308063.9383,874.6642942,222,117,46,0,147,4,15,94,73,2242,8,196,36,119,1454,543,833,3.971486762,69.18325326,0.577053632,0.27155465,3.801765105,0.135777325,8.214528174,14.69789545,84.18266049,16.22539036,,,,,1.564093846,,7.128309572,0,4.073319756,0.13600816,0.543109301,41.33056133,0.101832994,13.03462322,10.30769231,1.086218601,,2.314814815,12.76306857,0,0.169721656,14.73183978,2.482148929,21.37214137,0.339443313,7.298031229,0.746775289,5.057705363,0,0.712830957,0.27155465,2.987101154,7.182320442,,10.89613035,14.69225678,0.272016321,4.989816701,3.190767142,76.10319077,1.221995927,18.43177189,2946,96.2276638,6.664399864,0.882552614,48.67403315,26,881,4.650373388,0.305498982,4.344874406,0,14.4198895,3.104925054,3.772336201,14.15478615,1.05227427,20.80968596,4.046242775,621,137,9,128,0,261,58,57,417,31,550,,1511,13.71350984,0.203665988,1.56143924,0.067888663,0.441276307,9.911744739
6073002001,2000,1,3,58,0,319,442,12,5,30,1,852,792,,,,,,410,2912,,2840,2724,3134,75,39,238,8,2903,91,,13,1931,2235,1800,11,61,14,,1468,920,185,152,1612,0,3264,2952,1884,895,232,36,13,896,453,30,820,1432,1,1564,39,0,62,1439,122643.3855,144592.3442,,140041.4792,119588.9585,238,327,1612,70596.72123,9,371,0,278,9,28,11,10,103,,178,525212.4555,1307.857651,62,59,57,2,138,0,7,46,14,2903,0,161,26,145,1570,365,1369,1.772836538,52.42966752,0.030048077,0.090144231,1.742788462,0,9.585336538,13.28125,88.8337469,25.60096154,,,,,1.746323529,,12.31971154,0.06127451,2.734375,0,0.390625,66.07929515,0.330528846,6.971153846,4.022346369,0.390625,,0.760869565,13.61177885,0.901442308,0.030048077,7.151442308,0.428921569,12.00440529,0.270432692,11.14783654,0,8.353365385,0.270432692,0.841346154,0.330528846,0.300480769,5.467091295,,5.348557692,3.846153846,0,4.146634615,1.382211538,87.22956731,0.78125,10.96754808,3328,97.39454094,4.932598039,0.030048077,70.80679406,1,1334,2.764423077,0,2.824519231,0,17.62208068,2.433972035,2.605459057,12.59014423,0.450721154,22.8021978,4.442401961,201,92,0,94,0,332,47,42,419,15,664,,1612,23.79807692,0.150240385,0.901442308,0.030048077,0.360576923,4.567307692
6073002002,2000,23,13,41,0,178,295,18,9,19,0,451,401,,,,,,240,2316,,2298,1860,2454,168,106,233,10,1941,200,,31,1596,1866,887,0,163,133,,1160,535,303,235,1196,44,2565,1875,1532,537,271,37,48,730,220,9,736,903,4,1178,55,59,91,926,82775.80071,33052.83709,27400.16963,68732.88612,89876.58482,233,426,1196,47055.28351,6,208,0,254,5,18,12,46,93,,167,395944.2467,1269.228944,309,70,13,59,148,37,21,116,26,1941,4,377,19,221,1165,410,784,2.776675922,62.47877759,0.912336374,0.515668386,1.626338754,0,7.060690202,11.70170567,75.50167224,17.8897263,,,,,0.506822612,,9.520031733,2.300194932,7.933359778,1.442495127,1.229670766,47.68817204,0,10.7497025,6.890130354,1.904006347,,3.925233645,8.726695756,0.35700119,0.158667196,9.242364141,1.013645224,22.90322581,0.238000793,8.250694169,0,10.07536692,0.198333994,0.71400238,0.476001587,1.824672749,6.070496084,,6.624355415,25.8361204,0.155945419,5.870686236,4.601348671,76.99325664,0.753669179,16.26338754,2521,97.40802676,14.69785575,0.515668386,56.26631854,13,862,0.198333994,0,4.28401428,0.317334391,12.53263708,4.010025063,2.591973244,14.47838159,2.776675922,18.82556131,8.615984405,381,5,0,108,8,192,64,31,365,70,436,,1196,15.90638635,0.35700119,0.753669179,0,0.71400238,9.321697739
6073002100,2000,115,238,635,6,192,1390,36,22,66,2,434,298,,,,,,173,4383,,4185,3630,5063,519,777,1852,28,2178,574,,69,3051,3972,853,18,519,826,,2281,1119,1837,706,2529,38,5562,2063,2839,1132,1622,272,89,1494,275,7,2156,1575,3,2418,182,409,493,1210,40331.1293,19882.42273,28070.65362,38068.59075,49635.1293,1852,1584,2529,22897.16607,7,241,0,213,16,36,8,844,249,,1513,219079.9526,796.0272835,1570,751,14,219,365,287,226,849,654,2178,0,1465,62,233,2423,2276,483,13.43951324,89.16459884,2.057981389,4.2591267,11.36363636,0.107372942,3.435934145,24.87473157,62.27758007,7.766642806,,,,,0.251708019,,3.095919828,3.937432578,10.27201145,5.160014383,1.234788833,23.49862259,0.322118826,29.02648533,24.02826855,1.59269864,,20.19660411,4.921259843,0.125268432,0.053686471,33.1424481,11.7583603,43.63636364,0.125268432,4.312813171,0,3.811739442,0.286327845,0.644237652,0.143163923,15.10379384,8.770693906,,27.07587688,62.07987347,0,6.531853973,15.1932713,38.97637795,1.109520401,40.73013601,5588,95.80862001,26.33944624,0.53686471,30.3628038,30,862,0.626342162,0,1.968503937,0,5.600563579,6.948541462,4.191379992,7.176091625,5.404438082,24.34405658,4.189140597,1940,35,0,110,0,159,212,106,401,302,1067,,2529,5.33285612,0.393700787,1.181102362,0.035790981,0.644237652,12.63421618
6073002201,2000,119,165,943,7,50,1431,29,24,65,1,177,51,,,,,,46,2532,,2385,1838,3324,479,479,2354,21,370,504,,63,1347,2335,95,20,478,432,,1310,795,2325,1042,1219,60,3708,325,1227,816,1854,243,28,579,18,0,1042,727,2,1132,141,158,560,192,28553.51246,13698.81209,33012.36892,28971.53025,23780.10795,2354,1384,1219,10769.13167,8,0,0,64,10,5,4,1043,177,,2026,143340.0949,714.6310795,917,688,49,235,331,123,302,532,1113,370,10,1604,33,128,1173,2483,134,18.0104712,92.04946996,3.115183246,4.319371728,24.68586387,0.183246073,1.308900524,37.46073298,59.6390484,4.633507853,,,,,1.321467098,,1.204188482,6.337648328,13.19371728,3.317152104,1.64921466,5.168661589,0.523560209,48.53403141,29.77941176,0.732984293,,37.98742138,0.471204188,0,0.052356021,61.62303665,30.01618123,75.2992383,0.209424084,0,0,1.67539267,0.261780105,0.130890052,0.104712042,27.30366492,14.42542787,,53.03664921,75.22559475,0.269687163,8.664921466,13.92670157,9.685863874,0.863874346,65,3820,96.22641509,43.25782093,0.287958115,11.9804401,11,147,0,0,0.366492147,0,7.49796251,8.908685969,3.773584906,2.591623037,8.089005236,17.9699842,3.451995685,1039,0,0,14,0,92,120,46,99,309,455,,1219,1.335078534,0.628272251,1.701570681,0.02617801,0.759162304,27.27748691
6073002202,2000,249,155,1191,0,37,1846,144,28,99,2,412,129,,,,,,137,3480,,3213,2608,4560,1126,457,2947,9,406,1176,,87,1697,3108,91,10,1098,452,,1763,1127,2935,1108,1602,50,5055,418,1530,1097,2623,264,52,707,49,0,1366,712,1,1541,337,186,743,229,25369.40332,25762.92282,28349.33215,24903.09964,21371.33215,2947,2127,1602,10535.97983,9,14,0,46,0,18,0,1523,205,,2543,133958.8375,651.1696323,1301,1438,29,324,534,202,406,513,1350,406,0,2083,18,175,1536,3498,123,28.33497537,88.64373783,4.906403941,3.054187192,23.4679803,0,0.729064039,36.37438424,44.44444444,8.118226601,,,,,0.573689416,,2.699507389,6.409495549,23.17241379,3.996043521,1.714285714,3.489263804,0.197044335,51.68472906,24.06563355,1.024630542,,36.02484472,0.965517241,0,0.019704433,58.06896552,26.70623145,81.55674847,0.177339901,0.275862069,0,0.906403941,0,0.354679803,0,30.00985222,13.39869281,,50.10837438,81.21098627,0,10.52216749,10.10837438,8,0.354679803,68.92610837,5075,95.88014981,41.20672601,0.39408867,10.32679739,20,158,0.45320197,0.433497537,0,0,7.254901961,9.840895698,4.119850187,3.507389163,19.25123153,17.38505747,3.461918892,1413,23,22,0,0,111,167,66,178,977,605,,1602,2.541871921,0.551724138,1.950738916,0.039408867,2.837438424,21.83251232
6073002301,2000,204,107,299,3,58,767,121,20,30,1,270,87,,,,,,83,2314,,2162,1804,2804,913,398,895,12,584,965,,101,1472,2042,258,11,839,463,,1166,664,957,573,1200,81,3014,551,1283,654,1259,147,29,700,100,0,1082,671,1,1187,281,179,269,365,32205.30486,26223.28607,35524.61447,29454.38909,37667.12811,895,977,1200,17162.18268,3,91,0,39,0,18,2,661,183,,701,282817.3191,765.6761566,992,854,80,334,286,203,154,439,255,584,0,991,24,72,1153,1699,118,29.26662097,91.15417018,6.991089788,3.666895134,10.24674435,0.102810144,1.987662783,26.2851268,55.91666667,9.252912954,,,,,2.654280027,,2.844413982,11.08161911,33.0705963,6.735235567,3.461274846,14.30155211,0.376970528,43.1459904,22.47706422,0.993831391,,23.19277108,3.427004798,0,0.034270048,30.67169294,8.460517585,54.15742794,0.102810144,3.118574366,0,1.336531871,0,0.616860864,0.068540096,22.65250171,14.26344505,,24.02330363,82.66666667,0,9.801233722,15.04455106,20.01370802,0.822481151,58.22481151,2918,96.08333333,32.87989383,0.51405072,24.78565861,15,318,0.51405072,0,1.370801919,0,7.716289945,12.83967391,3.916666667,5.209047293,26.3536669,21.47796024,2.388852024,1035,15,0,40,0,99,189,47,152,769,497,,1200,2.981494174,0.68540096,1.028101439,0.034270048,4.146675805,19.63673749
6073002302,2000,399,229,1414,6,57,2433,167,58,89,2,472,145,,,,,,133,4554,,4265,3506,5937,1603,710,3554,33,577,1674,,202,2482,4221,186,16,1550,712,,2267,1457,3550,1521,2142,36,6696,512,2221,1416,3416,355,51,1020,42,8,1863,1194,1,2049,477,313,880,282,28244.4828,26199.07155,21254.06643,30210.40807,32118.39027,3554,2672,2142,14706.50059,16,34,0,0,0,8,7,1828,306,,2966,129406.1684,684.2799526,1578,1470,58,673,787,452,472,827,1255,577,36,2630,50,115,2039,4663,220,21.910866,90.92240117,5.947235057,3.413325384,21.07616634,0.089432106,0.849605008,36.26471903,55.74229692,7.035325682,,,,,0.866188769,,1.982411686,10.05077658,24.95155761,6.750298686,3.010880906,5.305191101,0.238485616,50.91667909,25.07062147,0.760172902,,32.39533288,0.626024743,0.119242808,0.014905351,52.97361753,18.74253286,76.21220764,0.238485616,0.506781935,0,0,0,0.119242808,0.104337457,27.24698167,13.77757767,,44.20927113,73.66946779,0.537634409,11.73051125,12.32672529,8.600387539,0.745267551,69.50365181,6709,95.1914099,39.27718041,0.387539127,10.44574516,26,232,0,0,0.43225518,0,12.92210716,10.51571313,4.808590103,4.367267849,16.39588612,21.08036891,1.71744325,1819,0,0,29,0,287,261,103,293,1100,960,,2142,2.161275898,0.864510359,1.326576241,0.029810702,2.489193621,22.6710389
6073002401,2000,121.9542007,250.905777,1265.52478,0,107.9594574,1978.25708,41.98423386,18.99286842,100.9620819,1.99924922,279.8948975,110.9583282,,,,,,94.96434021,3726.600586,,3497.686523,2892.913574,4870.170898,432.8374634,682.7435913,3338.746094,14.99436951,869.6734009,471.8228149,,42.98386002,2244.157227,3429.712158,241.9091492,11.99549484,403.8483276,662.7510986,,1854.303711,1230.537842,3350.741699,991.6276245,1829.312988,35.98648453,5447.954124,961.638855,2060.226318,1178.557373,2161.188477,313.8821411,58.97785187,1015.618591,77.97071838,0,1479.444458,1026.614502,6.99737215,1737.347534,128.9515686,256.9035339,886.6670532,438.8352051,33488.33051,64220.22841,45167.99364,29135.70145,42548.14104,3338.746094,1871.297241,1829.312988,15098.30602,6.99737215,96.9635849,0,69.97372437,0,14.99436951,3.99849844,1086.591919,171.9354401,,2909.907227,190936.1816,717.3902635,1151.567505,932.6497803,10.99587059,7.99699688,455.8288269,130.9508209,412.8449707,737.7229614,1514.431274,869.6734009,22.99136543,1912.28186,30.98836327,213.9196625,1723.352783,3280.768066,298.8877563,17.06603291,85.15535488,2.231571214,4.591183462,23.157125,0,1.975489291,36.19901183,56.12022157,5.121639047,,,,,0.20183486,,1.737698962,0.146788991,8.633619882,2.40366967,0.786537439,8.362128457,0.219498802,39.54637041,26.63274171,1.079202485,,33.54996138,1.42674225,0,0.128040971,61.09383385,27.79816495,64.68555638,0.128040971,1.774282014,0,1.280409762,0,0.27437352,0.07316627,19.88293338,8.345463729,,53.24675301,62.95081883,0.422018338,8.340954906,13.49917686,15.91366362,0.567038602,60.03292658,5464.947743,94.20765032,35.10091709,0.603621759,21.88258079,32.98761368,450.8306885,0,0,0.402414483,0,5.482775344,8.195990962,5.792349685,4.207060646,3.201024404,17.54291885,3.926605431,1424.465088,0,0,21.99174118,0,112.9575806,183.9309235,105.9602051,229.9136658,174.9343109,653.7545166,,1829.312988,2.030363938,0.347539799,1.847448258,0.036583135,0.768245843,18.14523525
6073002402,2000,190,174,1287,2,53,1944,102,22,96,1,314,88,,,,,,70,3393,,3158,2504,4443,788,494,3223,10,424,823,,52,1525,3086,121,15,812,534,,1576,1100,3156,1038,1475,22,5052,325,1287,1089,2696,272,74,604,32,0,1299,877,0,1410,225,214,786,145,26495.15421,32873.20211,25497.70581,26413.75801,12580.54211,3223,2003,1475,9977.243179,20,43,0,17,0,2,6,1403,176,,2747,148858.4816,680.1411625,918,1420,37,181,532,325,450,574,1585,424,0,2308,24,164,1406,3555,192,27.83222266,92.12765957,3.724029792,3.410427283,25.2254018,0.039200314,1.03880831,38.10270482,59.45762712,6.154449236,,,,,0.732383215,,1.372010976,3.582739509,16.13092905,6.433095804,1.019208154,4.832268371,0.294002352,52.84202274,24.97704316,1.450411603,,40.90909091,0.627205018,0,0,63.17130537,31.37371338,79.99201278,0.392003136,0.842806742,0,0.333202666,0,0.039200314,0.117600941,27.49901999,13.67521368,,53.84163073,62.23728814,0,10.42728342,11.25049,8.310466484,0.470403763,69.67855743,5102,95.3220339,45.68487728,0.372402979,10.02331002,19,129,0.137201098,0,0.137201098,0,7.847707848,15.60655738,4.677966102,2.685221482,11.11328891,16.47509579,3.246239113,1214,7,0,7,0,101,238,69,137,567,559,,1475,1.724813799,0.43120345,1.881615053,0.019600157,1.999215994,20.34496276
6073002501,2000,224.0457969,146.0942214,1460.475236,4,142.0405415,2258.742885,57.01576613,53.0071323,149.0379138,1.000750768,381.1051075,112.0416676,,,,,,118.0356615,4169.399432,,3820.313469,3030.086361,5471.828871,846.1625413,553.2563873,3705.253783,17.00563076,841.3265841,904.1771813,,75.01614152,2290.842737,3702.287943,179.0908429,25.00450461,837.1516552,611.2488796,,2020.696337,1292.462098,3705.258287,1072.372381,1705.686953,0.013513826,6091.045843,789.3611194,1995.773667,1285.442578,2779.81158,265.1178706,80.02214766,1030.38139,25.02927996,4,1338.555568,1210.385519,1.002627688,1640.652417,204.0484245,173.0964737,831.3329657,373.1647936,35817.54197,31844.53161,47422.37867,33954.08241,39664.67844,3705.253783,2296.702719,1705.686953,13795.02515,12.00262769,68.03641225,0,55.02627688,0,21.00563076,0.001501536,1490.408042,149.0645661,,3236.092743,167349.6812,735.3160597,595.4324424,1185.350233,49.00412922,422.0030031,718.1711751,195.0491753,337.1550336,601.2770334,1362.568707,841.3265841,0.008633833,2105.71811,37.01163691,166.0803322,1644.647162,3894.23201,575.1122398,19.40317727,81.58678548,3.667439541,2.39143841,23.90674007,0.065476605,2.325083111,36.97370397,70.96176217,6.238367155,,,,,0.804527342,,1.932143599,6.928251962,14.80061306,3.202227997,1.227950568,5.910420416,0.409302518,45.50315626,20.62463739,1.30989464,,26.0862608,0.40970807,0.065476605,0.016412164,60.65185968,22.37002876,75.79660925,0.196472828,1.113698324,0,0.90073345,0,0.343844347,2.46E-05,24.3967147,7.46901157,,52.97209164,34.90865902,0.000141746,11.7558526,9.842394716,13.77180212,0.605849083,63.74527286,6109.052225,96.42139544,34.57071518,0.376693255,14.88992981,23.01238767,297.1692982,0,0,0.818592747,0,10.52436065,12.88037219,3.578604538,4.928527818,6.74516565,17.8022162,2.726630803,1069.534922,0,0,50.00825845,0,210.0424184,295.0690707,61.03979071,301.0863383,412.0656922,742.2455012,,1705.686953,1.834027006,0.867681767,2.439624156,0.016381441,0.933299701,17.55382572
